Timestamp,lat,long,speed,cadence,x,y
2021-04-05 23:41:20+00:00,-43.52182145230472,172.57614391855896,1.4,231.0,627377.2527790113,5180028.525203116
2021-04-05 23:41:23+00:00,-43.52169044315815,172.57608843035996,4.917,231.0,627373.0440852714,5180043.160141106
2021-04-05 23:41:25+00:00,-43.52159505710006,172.5759857520461,7.017,231.0,627364.9466415189,5180053.91100847
2021-04-05 23:41:27+00:00,-43.52152104489505,172.57582356221974,7.017,231.0,627351.9946437081,5180062.379185795
2021-04-05 23:41:30+00:00,-43.521519200876355,172.57554603740573,8.295,226.0,627329.5697346301,5180063.008844616
2021-04-05 23:41:32+00:00,-43.52158013731241,172.57537529803813,8.267,226.0,627315.642878656,5180056.502547935
2021-04-05 23:41:35+00:00,-43.521718019619584,172.5752129405737,8.594,221.0,627302.2316217703,5180041.43773259
2021-04-05 23:41:37+00:00,-43.521848609671,172.57520363666117,8.276,221.0,627301.2050570038,5180026.948548673
2021-04-05 23:41:40+00:00,-43.522039549425244,172.57522551342845,7.894,215.0,627302.5714851404,5180005.709163768
2021-04-05 23:41:43+00:00,-43.52222847752273,172.57523825392127,7.819,217.0,627303.2037718692,5179984.707176501
2021-04-05 23:41:46+00:00,-43.52241866290569,172.57526147179306,7.698,217.0,627304.6801466305,5179963.5495179845
2021-04-05 23:41:49+00:00,-43.52260172367096,172.57529097609222,7.605,217.0,627306.6795359348,5179943.173501984
2021-04-05 23:41:53+00:00,-43.5227860417217,172.57536716759205,7.25,215.0,627312.4493165433,5179922.586391665
2021-04-05 23:41:58+00:00,-43.52283239364624,172.57536892779171,0.961,159.0,627312.4940708032,5179917.435819324
2021-04-05 23:42:14+00:00,-43.52274287492037,172.57535945624113,0.942,0.0,627311.9169165029,5179927.39233062
2021-04-05 23:42:31+00:00,-43.52263491600752,172.5752660818398,0.961,117.0,627304.5978748635,5179939.525237932
2021-04-05 23:42:33+00:00,-43.52262225933373,172.57525962777436,0.942,117.0,627304.102905021,5179940.940775071
2021-04-05 23:42:35+00:00,-43.52263499982655,172.57527312263846,0.914,0.0,627305.1667059665,5179939.505153039
2021-04-05 23:43:57+00:00,-43.522670371457934,172.57509953342378,0.933,124.0,627291.0635758861,5179935.842417207
2021-04-05 23:43:58+00:00,-43.522670371457934,172.57508520036936,0.933,124.0,627289.9052400796,5179935.864351373
2021-04-05 23:44:11+00:00,-43.52269652299583,172.5748117826879,2.482,171.0,627267.7538113493,5179933.3783212155
2021-04-05 23:44:18+00:00,-43.522726614028215,172.57452956400812,2.818,172.0,627244.8828616925,5179930.468158898
2021-04-05 23:44:25+00:00,-43.52280490100384,172.57428087294102,2.948,170.0,627224.6201825123,5179922.153962109
2021-04-05 23:44:33+00:00,-43.52284697815776,172.57400980219245,2.874,169.0,627202.6250305981,5179917.895418819
2021-04-05 23:44:41+00:00,-43.52285921573639,172.57373889908195,2.846,168.0,627180.7061570219,5179916.950552486
2021-04-05 23:44:48+00:00,-43.52283717133105,172.57349389605224,2.827,169.0,627160.9524418832,5179919.773401694
2021-04-05 23:44:55+00:00,-43.52272938005626,172.57327278144658,2.809,167.0,627143.3093882148,5179932.082786751
2021-04-05 23:45:05+00:00,-43.522616643458605,172.5730769801885,1.54,165.0,627127.7223748027,5179944.902667387
2021-04-05 23:45:12+00:00,-43.52276290766895,172.5729094259441,3.116,166.0,627113.8741774275,5179928.914529672
2021-04-05 23:45:19+00:00,-43.522957200184464,172.5729123596102,3.014,170.0,627113.7032231865,5179907.331780578
2021-04-05 23:45:26+00:00,-43.52315132506192,172.57292468100786,3.182,168.0,627114.2912880278,5179885.753302368
2021-04-05 23:45:33+00:00,-43.52334092371166,172.57291135378182,3.116,168.0,627112.8160625738,5179864.7167060515
2021-04-05 23:45:40+00:00,-43.52353999391198,172.57286659441888,3.163,168.0,627108.7807774481,5179842.676225412
2021-04-05 23:45:47+00:00,-43.523708805441856,172.57274790666997,3.172,170.0,627098.8345879372,5179824.109260732
2021-04-05 23:45:54+00:00,-43.52386135607958,172.57259158417583,3.126,170.0,627085.8811772491,5179807.405731106
2021-04-05 23:46:01+00:00,-43.52401323616505,172.57241296581924,3.126,172.0,627071.1274216967,5179790.810711532
2021-04-05 23:46:07+00:00,-43.52416872046888,172.5722540449351,3.144,170.0,627057.9579969923,5179773.785284541
2021-04-05 23:46:13+00:00,-43.52431205101311,172.5720941182226,3.182,170.0,627044.7328648428,5179758.111174548
2021-04-05 23:46:20+00:00,-43.52445311844349,172.57191164419055,3.144,170.0,627029.6904196838,5179742.722817822
2021-04-05 23:46:21+00:00,-43.524441132321954,172.57185908965766,3.079,170.0,627025.468470233,5179744.134267065
2021-04-05 23:46:30+00:00,-43.524335687980056,172.57163118571043,2.976,170.0,627007.2720671836,5179756.193019324
2021-04-05 23:46:36+00:00,-43.52421088144183,172.5714215543121,3.014,170.0,626990.5928958396,5179770.374202966
2021-04-05 23:46:42+00:00,-43.52407660335302,172.57125064730644,3.088,170.0,626977.0629903141,5179785.548145276
2021-04-05 23:46:49+00:00,-43.52392992004752,172.57106297649443,3.116,172.0,626962.2042952097,5179802.125379689
2021-04-05 23:46:57+00:00,-43.52389379404485,172.57080053910613,3.107,170.0,626941.0714471564,5179806.538112663
2021-04-05 23:47:02+00:00,-43.523891950026155,172.57063575088978,3.079,170.0,626927.7581102976,5179806.9943893505
2021-04-05 23:47:10+00:00,-43.523853812366724,172.570358812809,2.995,169.0,626905.4575859639,5179811.652553428
