Kudos Date,Kudos Type,Parent ID
"Jun 11, 2020, 9:27:40 AM",Activity,3596672524
"Jun 11, 2020, 6:36:33 PM",Activity,3598324924
"Jun 12, 2020, 6:39:10 AM",Activity,3600319764
"Jun 12, 2020, 7:09:12 PM",Activity,3601835187
"Jun 12, 2020, 8:28:37 PM",Activity,3601308387
"Jun 13, 2020, 12:32:35 AM",Activity,3604731998
"Jun 13, 2020, 4:48:15 AM",Activity,3605569861
"Jun 13, 2020, 4:48:18 AM",Activity,3605574403
"Jun 13, 2020, 4:48:19 AM",Activity,3605556752
"Jun 13, 2020, 4:48:22 AM",Activity,3605562383
"Jun 13, 2020, 4:48:27 AM",Activity,3605566732
"Jun 13, 2020, 4:48:58 AM",Activity,3605566464
"Jun 14, 2020, 2:54:26 AM",Activity,3610821570
"Jun 14, 2020, 3:19:52 AM",Activity,3610907094
"Jun 14, 2020, 4:58:03 AM",Activity,3610999573
"Jun 14, 2020, 9:07:32 AM",Activity,3611700995
"Jun 15, 2020, 7:04:38 AM",Activity,3616913810
"Jun 15, 2020, 6:53:47 PM",Activity,3617200386
"Jun 15, 2020, 6:53:49 PM",Activity,3617565734
"Jun 16, 2020, 6:04:53 AM",Activity,3621776539
"Jun 16, 2020, 6:04:53 AM",Activity,3621794311
"Jun 16, 2020, 6:05:22 AM",Activity,3621736768
"Jun 16, 2020, 6:05:26 AM",Activity,3621731190
"Jun 16, 2020, 6:05:27 AM",Activity,3621736888
"Jun 16, 2020, 6:18:38 AM",Activity,3621459777
"Jun 16, 2020, 6:18:42 AM",Activity,3621413564
"Jun 16, 2020, 6:19:07 AM",Activity,3621713041
"Jun 16, 2020, 6:19:11 AM",Activity,3621801488
"Jun 17, 2020, 6:07:02 AM",Activity,3627128497
"Jun 17, 2020, 6:07:07 AM",Activity,3627036722
"Jun 17, 2020, 6:07:15 AM",Activity,3627098246
"Jun 17, 2020, 6:07:50 AM",Activity,3627055214
"Jun 18, 2020, 6:13:56 AM",Activity,3632090169
"Jun 18, 2020, 6:15:26 AM",Activity,3630733130
"Jun 18, 2020, 6:16:21 AM",Activity,3632197962
"Jun 18, 2020, 6:16:25 AM",Activity,3632161830
"Jun 19, 2020, 1:28:21 AM",Activity,3634217581
"Jun 19, 2020, 1:28:30 AM",Activity,3632531048
"Jun 20, 2020, 12:45:35 AM",Activity,3640672318
"Jun 20, 2020, 4:06:33 AM",Activity,3641039473
"Jun 20, 2020, 8:42:09 AM",Activity,3641008002
"Jun 20, 2020, 8:42:11 AM",Activity,3641397712
"Jun 20, 2020, 8:42:11 AM",Activity,3641083553
"Jun 20, 2020, 8:42:15 AM",Activity,3641034462
"Jun 21, 2020, 2:39:17 AM",Activity,3645888159
"Jun 21, 2020, 2:39:23 AM",Activity,3646044075
"Jun 21, 2020, 2:40:35 AM",Activity,3646274386
"Jun 21, 2020, 2:40:43 AM",Activity,3646069816
"Jun 21, 2020, 2:41:40 AM",Activity,3644538108
"Jun 21, 2020, 11:30:33 PM",Activity,3651453913
"Jun 21, 2020, 11:30:59 PM",Activity,3646565549
"Jun 23, 2020, 6:13:10 AM",Activity,3656857130
"Jun 23, 2020, 6:13:12 AM",Activity,3656868377
"Jun 24, 2020, 3:22:44 AM",Activity,3661985333
"Jun 24, 2020, 3:27:07 AM",Activity,3656277222
"Jun 25, 2020, 8:34:09 PM",Activity,3669871525
"Jun 26, 2020, 2:14:35 AM",Activity,3671961752
"Jun 27, 2020, 7:58:21 AM",Activity,3676422602
"Jun 27, 2020, 7:58:28 AM",Activity,3676664947
"Jun 27, 2020, 7:58:45 AM",Activity,3676449007
"Jun 27, 2020, 7:58:53 AM",Activity,3676106588
"Jun 28, 2020, 7:35:28 PM",Activity,3684716873
"Jun 29, 2020, 1:11:24 AM",Activity,3686285193
"Jun 29, 2020, 1:11:27 AM",Activity,3686285282
"Jun 29, 2020, 1:11:29 AM",Activity,3686285161
"Jun 29, 2020, 4:12:20 AM",Activity,3686601681
"Jun 29, 2020, 4:12:27 AM",Activity,3686540376
"Jun 30, 2020, 8:28:45 PM",Activity,3691506553
"Jul 1, 2020, 2:16:58 AM",Activity,3695832720
"Jul 1, 2020, 2:17:01 AM",Activity,3695832399
"Jul 1, 2020, 4:55:38 AM",Activity,3696085097
"Jul 1, 2020, 4:56:11 AM",Activity,3696071947
"Jul 1, 2020, 4:56:21 AM",Activity,3696042785
"Jul 2, 2020, 2:29:08 AM",Activity,3700696912
"Jul 2, 2020, 2:29:27 AM",Activity,3700696772
"Jul 2, 2020, 7:50:29 AM",Activity,3701369522
"Jul 2, 2020, 7:50:30 AM",Activity,3701183156
"Jul 3, 2020, 12:57:13 AM",Activity,3703289050
"Jul 3, 2020, 9:00:03 AM",Activity,3706234998
"Jul 3, 2020, 8:00:21 PM",Activity,3708254552
"Jul 3, 2020, 8:00:52 PM",Activity,3706061435
"Jul 3, 2020, 8:00:53 PM",Activity,3705460528
"Jul 3, 2020, 8:15:39 PM",Activity,3701011134
"Jul 3, 2020, 8:15:40 PM",Activity,3701608624
"Jul 3, 2020, 10:27:10 PM",Activity,3709325485
"Jul 4, 2020, 12:20:35 AM",Activity,3709261029
"Jul 5, 2020, 5:12:16 AM",Activity,3714543177
"Jul 5, 2020, 5:54:24 AM",Activity,3715144943
"Jul 6, 2020, 4:41:49 AM",Activity,3719868059
"Jul 6, 2020, 4:41:57 AM",Activity,3718182040
"Jul 6, 2020, 5:17:16 AM",Activity,3720364169
"Jul 6, 2020, 7:17:40 PM",Activity,3720624130
"Jul 6, 2020, 7:17:46 PM",Activity,3720710067
"Jul 6, 2020, 7:18:16 PM",Activity,3720480926
"Jul 6, 2020, 7:18:22 PM",Activity,3722834568
"Jul 7, 2020, 3:26:10 AM",Activity,3724474677
"Jul 7, 2020, 3:26:12 AM",Activity,3724474556
"Jul 7, 2020, 9:10:49 PM",Activity,3727353849
"Jul 7, 2020, 9:11:07 PM",Activity,3725048422
"Jul 7, 2020, 9:11:40 PM",Activity,3724941678
"Jul 8, 2020, 6:44:13 AM",Activity,3730278324
"Jul 8, 2020, 6:44:45 AM",Activity,3729895738
"Jul 8, 2020, 9:57:11 PM",Activity,3733730455
"Jul 8, 2020, 9:57:24 PM",Activity,3732662125
"Jul 8, 2020, 9:57:44 PM",Activity,3730573893
"Jul 8, 2020, 9:57:54 PM",Activity,3730524637
"Jul 8, 2020, 9:58:12 PM",Activity,3731483669
"Jul 9, 2020, 3:36:13 AM",Activity,3733989677
"Jul 9, 2020, 3:36:39 AM",Activity,3725014133
"Jul 9, 2020, 3:36:39 AM",Activity,3733988218
"Jul 9, 2020, 3:36:45 AM",Activity,3724982348
"Jul 9, 2020, 7:19:57 AM",Activity,3734849434
"Jul 9, 2020, 7:20:14 AM",Activity,3734836086
"Jul 9, 2020, 7:20:18 AM",Activity,3734838957
"Jul 9, 2020, 9:14:24 AM",Activity,3735270743
"Jul 9, 2020, 6:59:14 PM",Activity,3735522420
"Jul 9, 2020, 8:20:09 PM",Activity,3737228060
"Jul 10, 2020, 8:36:10 AM",Activity,3739264082
"Jul 10, 2020, 8:29:47 PM",Activity,3740189973
"Jul 10, 2020, 10:21:46 PM",Activity,3742897391
"Jul 10, 2020, 10:22:30 PM",Activity,3741897007
"Jul 11, 2020, 1:11:58 AM",Activity,3743256729
"Jul 11, 2020, 10:08:59 PM",Activity,3747006454
"Jul 11, 2020, 10:09:26 PM",Activity,3743943879
"Jul 11, 2020, 10:09:29 PM",Activity,3743801709
"Jul 11, 2020, 10:10:08 PM",Activity,3744022247
"Jul 11, 2020, 10:10:09 PM",Activity,3743679799
"Jul 11, 2020, 10:10:23 PM",Activity,3743620998
"Jul 11, 2020, 10:10:31 PM",Activity,3743662151
"Jul 11, 2020, 10:10:47 PM",Activity,3744022122
"Jul 11, 2020, 10:10:55 PM",Activity,3743630446
"Jul 11, 2020, 10:10:55 PM",Activity,3744021582
"Jul 11, 2020, 10:13:58 PM",Activity,3743457538
"Jul 11, 2020, 10:14:02 PM",Activity,3743456358
"Jul 11, 2020, 10:14:06 PM",Activity,3743455009
"Jul 12, 2020, 5:18:37 AM",Activity,3748896825
"Jul 13, 2020, 6:40:28 AM",Activity,3754543226
"Jul 13, 2020, 7:03:54 AM",Activity,3754388922
"Jul 13, 2020, 7:04:40 AM",Activity,3752146529
"Jul 13, 2020, 8:28:31 AM",Activity,3754835867
"Jul 13, 2020, 8:36:41 PM",Activity,3757387813
"Jul 14, 2020, 4:43:14 AM",Activity,3759060872
"Jul 14, 2020, 8:56:00 PM",Activity,3759752008
"Jul 16, 2020, 5:28:35 AM",Activity,3769224634
"Jul 16, 2020, 5:28:44 AM",Activity,3769191395
"Jul 16, 2020, 5:29:02 AM",Activity,3769089438
"Jul 16, 2020, 8:08:27 AM",Activity,3769241531
"Jul 16, 2020, 8:54:44 PM",Activity,3772155039
"Jul 16, 2020, 8:55:12 PM",Activity,3769839434
"Jul 17, 2020, 7:05:52 AM",Activity,3773926848
"Jul 17, 2020, 7:05:57 AM",Activity,3773896519
"Jul 18, 2020, 3:35:44 AM",Activity,3777281458
"Jul 18, 2020, 5:51:03 AM",Activity,3778283062
"Jul 18, 2020, 8:26:39 PM",Activity,3781487553
"Jul 19, 2020, 3:19:52 AM",Activity,3783011898
"Jul 19, 2020, 3:20:18 AM",Activity,3782727257
"Jul 19, 2020, 3:20:20 AM",Activity,3782764175
"Jul 20, 2020, 12:43:16 AM",Activity,3786983772
"Jul 20, 2020, 12:43:31 AM",Activity,3783496199
"Jul 20, 2020, 8:22:10 AM",Activity,3788648018
"Jul 21, 2020, 6:27:36 AM",Activity,3793655259
"Jul 22, 2020, 12:23:12 AM",Activity,3796870380
"Jul 22, 2020, 12:23:18 AM",Activity,3793657837
"Jul 22, 2020, 12:23:23 AM",Activity,3793541233
"Jul 22, 2020, 12:23:25 AM",Activity,3797203883
"Jul 22, 2020, 12:23:37 AM",Activity,3797866090
"Jul 22, 2020, 7:42:27 AM",Activity,3798874780
"Jul 22, 2020, 8:51:43 PM",Activity,3799632891
"Jul 22, 2020, 11:38:38 PM",Activity,3801642624
"Jul 23, 2020, 3:27:05 AM",Activity,3803626805
"Jul 23, 2020, 3:29:23 AM",Activity,3803756232
"Jul 23, 2020, 3:29:24 AM",Activity,3803801178
"Jul 24, 2020, 10:51:55 PM",Activity,3809036530
"Jul 25, 2020, 11:25:55 PM",Activity,3809869898
"Jul 25, 2020, 11:25:55 PM",Activity,3809889558
"Jul 26, 2020, 8:46:16 PM",Activity,3816442575
"Jul 27, 2020, 7:33:54 AM",Activity,3818004345
"Jul 27, 2020, 7:39:21 AM",Activity,3817546135
"Jul 27, 2020, 7:39:25 AM",Activity,3817556671
"Jul 27, 2020, 7:39:31 AM",Activity,3816454760
"Jul 27, 2020, 7:39:48 AM",Activity,3813359951
"Jul 27, 2020, 7:34:32 PM",Activity,3822231493
"Jul 27, 2020, 10:30:31 PM",Activity,3819852604
"Jul 27, 2020, 10:30:45 PM",Activity,3821976237
"Jul 28, 2020, 5:08:37 AM",Activity,3824689725
"Jul 28, 2020, 9:43:09 PM",Activity,3825879517
"Jul 29, 2020, 3:39:08 AM",Activity,3799562258
"Jul 29, 2020, 3:44:09 AM",Activity,3823227787
"Jul 29, 2020, 8:02:10 AM",Activity,3831348355
"Jul 30, 2020, 3:02:18 AM",Activity,3834070645
"Jul 30, 2020, 5:00:27 AM",Activity,3836343241
"Jul 30, 2020, 7:14:23 PM",Activity,3839240912
"Jul 30, 2020, 7:14:50 PM",Activity,3837107730
"Jul 30, 2020, 7:47:32 PM",Activity,3840036271
"Jul 31, 2020, 8:15:07 PM",Activity,3844143067
"Jul 31, 2020, 8:15:18 PM",Activity,3841995788
"Jul 31, 2020, 8:15:59 PM",Activity,3841705146
"Jul 31, 2020, 8:16:25 PM",Activity,3841418073
"Aug 1, 2020, 3:33:55 AM",Activity,3845910594
"Aug 1, 2020, 5:14:45 AM",Activity,3845979521
"Aug 1, 2020, 8:46:33 AM",Activity,3845984815
"Aug 1, 2020, 8:46:35 AM",Activity,3846313667
"Aug 1, 2020, 10:19:06 PM",Activity,3850381765
"Aug 2, 2020, 2:38:00 AM",Activity,3850974180
"Aug 2, 2020, 5:32:59 AM",Activity,3851136749
"Aug 2, 2020, 8:36:22 PM",Activity,3854322289
"Aug 3, 2020, 2:46:02 AM",Activity,3855854727
"Aug 4, 2020, 4:37:59 AM",Activity,3861204115
"Aug 4, 2020, 4:38:04 AM",Activity,3859993709
"Aug 4, 2020, 4:58:35 AM",Activity,3861210851
"Aug 4, 2020, 7:58:18 PM",Activity,3863645614
"Aug 4, 2020, 7:58:56 PM",Activity,3861884504
"Aug 4, 2020, 7:58:57 PM",Activity,3861271193
"Aug 5, 2020, 3:54:06 AM",Activity,3865658240
"Aug 5, 2020, 10:18:21 AM",Activity,3866725415
"Aug 5, 2020, 7:02:29 PM",Activity,3869528130
"Aug 5, 2020, 7:02:30 PM",Activity,3869535653
"Aug 5, 2020, 7:07:59 PM",Activity,3867986939
"Aug 5, 2020, 7:08:02 PM",Activity,3869528599
"Aug 5, 2020, 9:50:06 PM",Activity,3870027809
"Aug 7, 2020, 5:42:55 AM",Activity,3876313060
"Aug 7, 2020, 8:23:01 PM",Activity,3878828430
"Aug 8, 2020, 4:33:12 AM",Activity,3880410499
"Aug 8, 2020, 4:33:21 AM",Activity,3880465623
"Aug 8, 2020, 5:11:18 AM",Activity,3880693534
"Aug 8, 2020, 5:11:42 AM",Activity,3880646210
"Aug 8, 2020, 7:14:58 AM",Activity,3880771759
"Aug 8, 2020, 8:29:34 PM",Activity,3883530609
"Aug 8, 2020, 8:30:13 PM",Activity,3881097560
"Aug 8, 2020, 9:11:55 PM",Activity,3883598681
"Aug 8, 2020, 9:12:40 PM",Activity,3881096124
"Aug 9, 2020, 12:54:09 AM",Activity,3885289597
"Aug 9, 2020, 12:54:34 AM",Activity,3884912450
"Aug 9, 2020, 12:54:43 AM",Activity,3884905280
"Aug 10, 2020, 4:10:35 AM",Activity,3890524844
"Aug 10, 2020, 4:10:48 AM",Activity,3888841383
"Aug 10, 2020, 4:11:01 AM",Activity,3888721788
"Aug 10, 2020, 4:11:25 AM",Activity,3885421104
"Aug 10, 2020, 4:11:25 AM",Activity,3890584455
"Aug 10, 2020, 4:11:30 AM",Activity,3885792657
"Aug 10, 2020, 7:56:56 PM",Activity,3893415876
"Aug 11, 2020, 1:20:20 AM",Activity,3894090359
"Aug 11, 2020, 5:27:33 AM",Activity,3895472024
"Aug 11, 2020, 5:27:34 AM",Activity,3895474755
"Aug 11, 2020, 11:46:56 PM",Activity,3898083454
"Aug 11, 2020, 11:48:28 PM",Activity,3899744905
"Aug 11, 2020, 11:48:33 PM",Activity,3899744498
"Aug 11, 2020, 11:48:36 PM",Activity,3899744583
"Aug 11, 2020, 11:48:55 PM",Activity,3885420801
"Aug 11, 2020, 11:48:55 PM",Activity,3899744421
"Aug 12, 2020, 1:37:31 AM",Activity,3899885255
"Aug 12, 2020, 1:38:22 AM",Activity,3897076811
"Aug 12, 2020, 7:47:48 AM",Activity,3900951214
"Aug 12, 2020, 7:48:12 AM",Activity,3900681322
"Aug 12, 2020, 6:45:00 PM",Activity,3903003070
"Aug 13, 2020, 5:15:24 AM",Activity,3905401279
"Aug 13, 2020, 5:15:31 AM",Activity,3905374557
"Aug 13, 2020, 5:15:32 AM",Activity,3905372368
"Aug 13, 2020, 5:16:01 AM",Activity,3904450800
"Aug 13, 2020, 6:48:46 AM",Activity,3905643869
"Aug 13, 2020, 9:35:54 AM",Activity,3905738334
"Aug 13, 2020, 6:29:57 PM",Activity,3908177016
"Aug 14, 2020, 6:25:33 AM",Activity,3910120092
"Aug 14, 2020, 6:25:44 AM",Activity,3910041973
"Aug 14, 2020, 6:25:45 AM",Activity,3910033319
"Aug 14, 2020, 6:25:54 AM",Activity,3910029601
"Aug 14, 2020, 7:51:43 PM",Activity,3910569924
"Aug 15, 2020, 5:34:05 AM",Activity,3914340293
"Aug 15, 2020, 7:52:22 AM",Activity,3914582369
"Aug 16, 2020, 2:38:24 AM",Activity,3919057216
"Aug 16, 2020, 4:36:04 AM",Activity,3919310358
"Aug 16, 2020, 7:20:30 PM",Activity,3922679055
"Aug 17, 2020, 4:49:20 AM",Activity,3924433100
"Aug 17, 2020, 4:49:31 AM",Activity,3924162096
"Aug 17, 2020, 5:03:57 AM",Activity,3924495203
"Aug 17, 2020, 5:31:55 AM",Activity,3924514555
"Aug 17, 2020, 8:26:01 PM",Activity,3927076386
"Aug 17, 2020, 8:26:09 PM",Activity,3926538819
"Aug 18, 2020, 3:50:35 AM",Activity,3928847507
"Aug 18, 2020, 3:50:38 AM",Activity,3928831911
"Aug 18, 2020, 7:18:15 PM",Activity,3931549215
"Aug 18, 2020, 7:18:35 PM",Activity,3931646870
"Aug 18, 2020, 11:22:24 PM",Activity,3932977205
"Aug 18, 2020, 11:29:31 PM",Activity,3933223535
"Aug 18, 2020, 11:30:33 PM",Activity,3928939141
"Aug 19, 2020, 1:48:31 AM",Activity,3933741978
"Aug 19, 2020, 6:20:29 AM",Activity,3934182288
"Aug 19, 2020, 6:20:38 AM",Activity,3934140441
"Aug 19, 2020, 7:09:43 PM",Activity,3936510883
"Aug 19, 2020, 7:09:51 PM",Activity,3934617272
"Aug 19, 2020, 7:09:52 PM",Activity,3934426920
"Aug 20, 2020, 6:42:54 PM",Activity,3941575034
"Aug 20, 2020, 7:04:46 PM",Activity,3939051335
"Aug 20, 2020, 7:04:58 PM",Activity,3938946610
"Aug 20, 2020, 7:05:00 PM",Activity,3938902730
"Aug 20, 2020, 7:05:06 PM",Activity,3938902105
"Aug 21, 2020, 8:29:16 PM",Activity,3945353911
"Aug 21, 2020, 8:29:18 PM",Activity,3945256772
"Aug 21, 2020, 9:59:16 PM",Activity,3946817074
"Aug 21, 2020, 9:59:51 PM",Activity,3945772690
"Aug 22, 2020, 8:33:44 PM",Activity,3951332034
"Aug 22, 2020, 8:34:08 PM",Activity,3947640642
"Aug 22, 2020, 8:34:10 PM",Activity,3947918058
"Aug 22, 2020, 8:35:06 PM",Activity,3947437258
"Aug 22, 2020, 8:35:24 PM",Activity,3947424967
"Aug 22, 2020, 9:37:27 PM",Activity,3947658611
"Aug 22, 2020, 9:37:34 PM",Activity,3947603171
"Aug 22, 2020, 9:37:37 PM",Activity,3947598793
"Aug 22, 2020, 9:41:46 PM",Activity,3947591979
"Aug 22, 2020, 9:41:47 PM",Activity,3948158650
"Aug 22, 2020, 9:42:13 PM",Activity,3946983326
"Aug 22, 2020, 9:42:46 PM",Activity,3947355910
"Aug 22, 2020, 9:42:51 PM",Activity,3946942016
"Aug 22, 2020, 9:43:02 PM",Activity,3947355758
"Aug 22, 2020, 9:43:22 PM",Activity,3946756520
"Aug 22, 2020, 9:44:24 PM",Activity,3943852877
"Aug 22, 2020, 9:44:44 PM",Activity,3943796615
"Aug 22, 2020, 9:44:46 PM",Activity,3943935701
"Aug 22, 2020, 11:41:23 PM",Activity,3951740445
"Aug 23, 2020, 7:52:48 AM",Activity,3952455352
"Aug 23, 2020, 7:52:49 AM",Activity,3951819926
"Aug 23, 2020, 7:52:51 AM",Activity,3952352946
"Aug 24, 2020, 3:39:57 AM",Activity,3956637280
"Aug 24, 2020, 3:39:57 AM",Activity,3956425230
"Aug 24, 2020, 11:03:46 PM",Activity,3960657951
"Aug 24, 2020, 11:03:47 PM",Activity,3960660539
"Aug 25, 2020, 12:56:43 AM",Activity,3960786577
"Aug 25, 2020, 7:11:00 PM",Activity,3964373405
"Aug 26, 2020, 9:14:44 AM",Activity,3967014040
"Aug 26, 2020, 8:30:11 PM",Activity,3969363642
"Aug 28, 2020, 7:32:19 PM",Activity,3978183962
"Aug 28, 2020, 7:32:55 PM",Activity,3975974247
"Aug 28, 2020, 7:33:13 PM",Activity,3975723183
"Aug 31, 2020, 7:00:27 AM",Activity,3989776310
"Aug 31, 2020, 7:01:05 AM",Activity,3989489008
"Aug 31, 2020, 7:01:15 AM",Activity,3989403077
"Aug 31, 2020, 7:01:16 AM",Activity,3989492997
"Sep 1, 2020, 9:25:15 AM",Activity,3994415874
"Sep 1, 2020, 9:25:22 AM",Activity,3994304752
"Sep 1, 2020, 9:25:22 AM",Activity,3994226677
"Sep 1, 2020, 9:25:24 AM",Activity,3994272154
"Sep 4, 2020, 2:10:56 AM",Activity,4008349900
"Sep 4, 2020, 2:11:01 AM",Activity,4008250120
"Sep 4, 2020, 2:11:07 AM",Activity,4007849640
"Sep 4, 2020, 2:11:34 AM",Activity,4006460121
"Sep 4, 2020, 2:12:08 AM",Activity,4005965138
"Sep 4, 2020, 2:12:15 AM",Activity,4004470926
"Sep 4, 2020, 2:12:42 AM",Activity,4004149873
"Sep 4, 2020, 2:12:46 AM",Activity,4004177037
"Sep 4, 2020, 2:12:52 AM",Activity,4004121825
"Sep 4, 2020, 2:12:57 AM",Activity,4004025436
"Sep 4, 2020, 2:12:58 AM",Activity,4004151447
"Sep 4, 2020, 2:13:01 AM",Activity,4004317163
"Sep 4, 2020, 2:13:20 AM",Activity,4003441473
"Sep 4, 2020, 2:13:29 AM",Activity,4004047187
"Sep 4, 2020, 2:13:48 AM",Activity,4002547379
"Sep 4, 2020, 2:13:52 AM",Activity,4001296013
"Sep 5, 2020, 5:52:55 AM",Activity,4012887889
"Sep 5, 2020, 5:52:58 AM",Activity,4012887011
"Sep 5, 2020, 5:52:59 AM",Activity,4012887386
"Sep 5, 2020, 8:02:16 PM",Activity,4016528368
"Sep 6, 2020, 12:17:45 AM",Activity,4017408458
"Sep 6, 2020, 12:17:50 AM",Activity,4017808787
"Sep 6, 2020, 2:51:32 AM",Activity,4018168254
"Sep 6, 2020, 2:51:35 AM",Activity,4018160917
"Sep 6, 2020, 3:46:45 AM",Activity,4018221222
"Sep 6, 2020, 4:23:09 AM",Activity,4018263524
"Sep 6, 2020, 4:24:25 AM",Activity,4018209743
"Sep 6, 2020, 4:24:26 AM",Activity,4018210108
"Sep 6, 2020, 4:24:42 AM",Activity,4018062677
"Sep 6, 2020, 4:24:58 AM",Activity,4018007092
"Sep 6, 2020, 4:25:11 AM",Activity,4017939964
"Sep 6, 2020, 5:49:47 AM",Activity,4018381960
"Sep 6, 2020, 6:33:08 AM",Activity,4018453555
"Sep 6, 2020, 6:52:47 AM",Activity,4018487179
"Sep 6, 2020, 6:52:53 AM",Activity,4018497641
"Sep 6, 2020, 6:23:17 PM",Activity,4021321174
"Sep 6, 2020, 6:23:27 PM",Activity,4018814638
"Sep 7, 2020, 8:41:48 PM",Activity,4026015944
"Sep 7, 2020, 8:42:07 PM",Activity,4025607046
"Sep 8, 2020, 12:18:22 AM",Activity,4027729966
"Sep 8, 2020, 4:45:12 AM",Activity,4008661891
"Sep 8, 2020, 4:45:13 AM",Activity,4008734202
"Sep 8, 2020, 5:07:06 AM",Activity,4028162349
"Sep 8, 2020, 5:07:08 AM",Activity,4028140835
"Sep 8, 2020, 9:50:17 AM",Activity,4028333154
"Sep 9, 2020, 5:45:47 AM",Activity,4033103868
"Sep 9, 2020, 6:52:19 AM",Activity,4033238231
"Sep 9, 2020, 6:52:31 AM",Activity,4033137235
"Sep 9, 2020, 6:52:56 AM",Activity,4032266704
"Sep 9, 2020, 6:53:03 AM",Activity,4032266502
"Sep 9, 2020, 6:53:05 AM",Activity,4032266451
"Sep 9, 2020, 6:53:07 AM",Activity,4032266677
"Sep 10, 2020, 11:09:58 PM",Activity,4040836562
"Sep 12, 2020, 6:52:04 PM",Activity,4046520203
"Sep 12, 2020, 6:52:07 PM",Activity,4046497086
"Sep 12, 2020, 6:52:25 PM",Activity,4046395963
"Sep 12, 2020, 6:52:26 PM",Activity,4046470877
"Sep 12, 2020, 6:52:27 PM",Activity,4046396431
"Sep 12, 2020, 6:52:31 PM",Activity,4046579690
"Sep 12, 2020, 11:17:40 PM",Activity,4050758929
"Sep 12, 2020, 11:17:52 PM",Activity,4050856317
"Sep 13, 2020, 1:09:47 AM",Activity,4050931037
"Sep 13, 2020, 5:36:11 AM",Activity,4051534375
"Sep 13, 2020, 5:36:59 AM",Activity,4051517167
"Sep 13, 2020, 8:42:53 PM",Activity,4055477764
"Sep 13, 2020, 8:43:22 PM",Activity,4051771447
"Sep 13, 2020, 8:43:45 PM",Activity,4051792921
"Sep 13, 2020, 8:43:51 PM",Activity,4051771214
"Sep 14, 2020, 4:49:00 AM",Activity,4055535703
"Sep 14, 2020, 5:29:13 AM",Activity,4056488867
"Sep 14, 2020, 8:53:08 PM",Activity,4059530090
"Sep 15, 2020, 10:45:24 AM",Activity,4061819368
"Sep 15, 2020, 10:45:30 AM",Activity,4061528439
"Sep 15, 2020, 10:45:30 AM",Activity,4061461578
"Sep 15, 2020, 10:46:02 AM",Activity,4061343353
"Sep 16, 2020, 5:40:45 AM",Activity,4066479309
"Sep 16, 2020, 5:40:57 AM",Activity,4066504884
"Sep 16, 2020, 5:41:16 AM",Activity,4065115157
"Sep 16, 2020, 5:41:48 AM",Activity,4066503558
"Sep 16, 2020, 5:42:13 AM",Activity,4061500284
"Sep 16, 2020, 6:43:21 PM",Activity,4069521228
"Sep 16, 2020, 6:44:05 PM",Activity,4066796963
"Sep 17, 2020, 5:00:17 AM",Activity,4071450809
"Sep 17, 2020, 5:42:55 AM",Activity,4071485614
"Sep 17, 2020, 5:43:02 AM",Activity,4071524753
"Sep 18, 2020, 12:25:03 AM",Activity,4075501315
"Sep 21, 2020, 2:54:34 AM",Activity,4087830679
"Sep 22, 2020, 5:43:47 AM",Activity,4095115761
"Sep 22, 2020, 5:43:52 AM",Activity,4095073569
"Sep 22, 2020, 5:43:53 AM",Activity,4095070791
"Sep 22, 2020, 8:49:56 AM",Activity,4095413681
"Sep 23, 2020, 4:14:13 AM",Activity,4097405518
"Sep 23, 2020, 4:14:20 AM",Activity,4099234275
"Sep 23, 2020, 4:14:20 AM",Activity,4099234184
"Sep 23, 2020, 5:44:10 AM",Activity,4099950341
"Sep 24, 2020, 12:42:21 AM",Activity,4102638719
"Sep 24, 2020, 8:27:56 AM",Activity,4104583641
"Sep 24, 2020, 8:27:57 AM",Activity,4104783720
"Sep 25, 2020, 4:18:16 AM",Activity,4108761941
"Sep 25, 2020, 6:35:02 AM",Activity,4108914442
"Sep 25, 2020, 10:27:58 AM",Activity,4109393428
"Sep 26, 2020, 2:22:11 AM",Activity,4112365185
"Sep 26, 2020, 2:27:26 AM",Activity,4111928255
"Sep 26, 2020, 4:28:43 AM",Activity,4112558218
"Sep 26, 2020, 4:28:49 AM",Activity,4112558348
"Sep 26, 2020, 4:28:52 AM",Activity,4112558047
"Sep 26, 2020, 4:28:54 AM",Activity,4112557918
"Sep 26, 2020, 5:00:22 AM",Activity,4112045243
"Sep 29, 2020, 5:34:42 AM",Activity,4126385282
"Sep 29, 2020, 5:34:51 AM",Activity,4126308063
"Sep 29, 2020, 5:35:16 AM",Activity,4124071460
"Sep 30, 2020, 1:46:47 AM",Activity,4130569662
"Sep 30, 2020, 4:28:57 AM",Activity,4131008133
"Sep 30, 2020, 9:32:47 AM",Activity,4131680241
"Oct 1, 2020, 6:07:31 PM",Activity,4137745080
"Oct 1, 2020, 6:07:34 PM",Activity,4137744523
"Oct 1, 2020, 6:07:41 PM",Activity,4136182493
"Oct 1, 2020, 6:08:24 PM",Activity,4135562537
"Oct 3, 2020, 4:17:20 AM",Activity,4143603276
"Oct 4, 2020, 7:24:46 PM",Activity,4151280076
"Oct 4, 2020, 7:24:49 PM",Activity,4150562221
"Oct 5, 2020, 1:46:17 AM",Activity,4152021714
"Oct 5, 2020, 4:55:04 AM",Activity,4152957040
"Oct 5, 2020, 4:55:15 AM",Activity,4152907904
"Oct 5, 2020, 4:55:19 AM",Activity,4152817921
